airfoil_name,status,error,mu,ea,gj,ga22,ga33,ei22,ei33,stf12r,stf13r,stf14r,stf15r,stf16r,stf23r,stf24r,stf25r,stf26r,stf34r,stf35r,stf36r,stf45r,stf46r,stf56r,cmp12r,cmp13r,cmp14r,cmp15r,cmp16r,cmp23r,cmp24r,cmp25r,cmp26r,cmp34r,cmp35r,cmp36r,cmp45r,cmp46r,cmp56r,tc2,tc3,sc2,sc3
goe457,ok,,3.1870488893,32910826.412,49405.441898,241077.61931,14989249.733,29307.580333,2772094.2468,15400009.193,-181798.02185,-788453.23279,1351883.8224,-10817326.106,-249531.86325,-1043383.9248,518990.57085,-3729015.3074,14745.140309,4882.7582836,130413.10275,-51079.910401,190712.83283,-284356.27087,-4.0488540206e-08,1.6058164584e-08,-4.193809939e-07,-1.1131043387e-06,1.0365069238e-07,2.2139568984e-08,9.8387731994e-07,5.2514818111e-07,-9.0789230999e-09,-6.7691477766e-07,-1.4615783842e-06,-1.0574961803e-07,1.2890022593e-05,-1.7946178448e-07,-4.8811557986e-07,0.24312860575,0.029150352355,0.033443273717,0.048608893765
goe458,ok,,3.1777986604,32815304.602,46111.907105,264695.19288,14874633.164,30169.946601,2739686.8292,15321452.082,-102836.6076,-948147.87883,1592969.3285,-10831351.986,-150481.42097,-1256184.8126,620168.40869,-3714376.0794,23252.317302,6488.8620191,148933.95024,-60106.053703,235030.58073,-355352.91528,-4.5660192976e-08,2.3821921714e-08,-4.5812776217e-07,-1.218051673e-06,1.0175659222e-07,-5.7361621037e-08,1.2727698491e-06,6.0646364177e-07,-7.6043870414e-09,-1.5468642463e-06,-1.790261734e-06,-1.4831797005e-07,1.2513547841e-05,-1.2032543485e-07,-3.3789435662e-07,0.24473285329,0.034257285032,0.07132886043,0.058689845046
goe459,ok,,3.2067781105,33114558.766,135856.85474,508674.12752,15023410.876,72611.916075,2817044.2727,-15352635.095,4287.7530464,1016.9359447,224.88150049,-10857381.357,-3112.9408223,-1173.3155968,-371.84419073,3732623.5261,34171.41414,-14902.870885,-776.34162154,69187.890198,-580.49220756,-195.29793581,2.2811926313e-08,-1.6981155599e-10,1.6290560016e-10,1.0093943495e-13,8.6117241929e-08,2.0038289263e-10,2.3101583921e-10,6.6227188335e-11,-1.4229015581e-10,-6.4427776504e-07,7.5016748215e-07,-2.2910009165e-10,-5.2097310704e-06,6.7155003758e-10,3.0912131613e-13,0.24259608316,-1.8841205238e-09,0.087529550735,3.1385085309e-05
goe460,ok,,3.281722837,33888469.983,325510.28099,1136903.1823,14964050.197,186872.74682,2960951.0095,-15146164.332,39197.002572,10316.14204,2492.3562997,-10748775.149,-29051.839482,-11409.898426,-3670.5404569,3607630.2917,111418.30631,-18776.561731,-7295.2947507,162131.44838,-5537.3264865,-1867.7796475,2.2227816653e-08,-6.4704302086e-10,6.0467176587e-10,-1.202115667e-14,7.9924809913e-08,8.5433182373e-10,8.9194043387e-10,2.4315696706e-10,-3.9173186905e-10,-3.3404630232e-07,2.8635955503e-07,-8.4774023463e-10,-2.0238948273e-06,2.5550959491e-09,-5.6406704396e-14,0.2366534466,-2.4810801895e-10,0.10873550573,0.00029033578125
goe462,ok,,3.3113398245,34194307.63,25789.107573,984344.834,14070166.564,68043.692849,2928166.4711,14494672.755,-463263.81596,-2286495.725,3888457.5818,-10329652.022,-654401.45498,-3027919.5398,1442575.5297,-3290146.7127,95057.350755,147.62069382,658930.22116,-238214.31241,514467.14905,-739453.90209,-8.4882159932e-08,-1.6338138866e-08,-5.0675655383e-07,-1.3456233012e-06,1.3669001526e-07,6.6266760239e-08,6.0485667871e-06,6.6944847185e-07,-3.4787174136e-08,1.7186223039e-07,-2.6746859004e-07,-1.6265828279e-07,5.5363427693e-06,-2.3387477548e-07,-6.32589786e-07,0.22988907306,0.081821396783,-0.0044321735472,0.15598713954
goe474,ok,,3.1718193598,32753559.793,47143.59217,207387.29696,14978580.768,25938.404735,2740321.9,15398521.157,-86986.393319,-540101.093,891169.85458,-10844136.013,-120182.92317,-714468.51816,348535.18975,-3754629.8092,14827.968845,5917.3086127,83764.883765,-35915.428716,134257.44125,-195057.78068,-3.1591113773e-08,1.6828505945e-08,-3.0444503695e-07,-8.0734470425e-07,9.5100049912e-08,-2.0524055387e-08,6.9661873844e-07,3.9782131168e-07,-3.5942191585e-09,-1.586712583e-06,-2.0992434467e-06,-9.3361524495e-08,1.4576811247e-05,-1.0310031533e-07,-2.8162268787e-07,0.24442958867,0.019156745909,0.074803330904,0.032841109703
goe464,ok,,3.2636269337,33701603.965,25224.172338,515245.67969,14712629.374,39441.226071,2898940.6687,15427316.812,-449979.66841,-1873117.5016,3045881.3381,-10628331.621,-610652.89853,-2478987.7947,1184746.7067,-3540148.5608,83287.646348,-8475.1717281,470738.78681,-153917.22434,435522.38314,-582194.37591,-8.9881973807e-08,-3.7413055717e-09,-6.9777994795e-07,-1.8494400856e-06,1.5412044357e-07,-3.6272660013e-08,4.696521717e-06,8.9696160594e-07,-4.3259458112e-08,-8.4853317225e-07,-6.8828846147e-07,-1.9917022401e-07,9.5625510939e-06,-3.7137273137e-07,-9.9253699124e-07,0.23620806254,0.063796648885,0.021403546972,0.11846587318
goe477,ok,,3.1995335799,33039748.653,88334.347342,402184.78811,14935179.894,52611.250697,2787090.4713,15297926.015,-184853.56557,-905601.22691,1533569.0744,-10834356.182,-253236.58875,-1198113.8974,586162.6944,-3709421.1833,38985.589167,7149.5682596,146155.22696,-77819.285236,224597.69508,-327304.47184,-3.5471433934e-08,1.5008947877e-08,-2.621889297e-07,-6.9534379115e-07,9.7524644642e-08,-1.6257214182e-08,6.3041871776e-07,3.364122683e-07,-6.0843481946e-09,-8.9070181623e-07,-1.0165889281e-06,-7.4214497583e-08,7.1847845642e-06,-1.0342541458e-07,-2.81277162e-07,0.2430703419,0.032993234064,0.078679563613,0.055687625985
goe476,ok,,3.2552216658,33614807.584,171154.52341,686906.22425,14975382.25,101900.27165,2909631.43,15192617.195,-119288.67822,-890578.16573,1530864.9705,-10731741.184,-191994.20812,-1180972.1581,570638.82603,-3611815.9238,49140.579451,16058.648347,132030.5309,-117355.14162,213207.51543,-319630.30841,-2.8904156721e-08,3.6400554001e-09,-1.3175385073e-07,-3.5296660879e-07,8.6743428633e-08,-8.0454586821e-09,3.2540184512e-07,1.7697775885e-07,-2.6784990448e-09,-4.2282345549e-07,-4.7453532165e-07,-4.5219262965e-08,3.7046666522e-06,-4.4609705308e-08,-1.3504023192e-07,0.23820965894,0.032695893968,0.072368147008,0.055693997716
goe478,ok,,3.2382579082,33439632.586,147530.71635,586053.97892,15023487.409,85300.184718,2879667.8661,15299812.058,-87834.862401,-758565.6778,1328268.2169,-10760043.881,-138958.21159,-1004846.686,498331.90403,-3656244.4604,37804.98138,15379.881984,105291.13379,-97809.228259,182834.49988,-285328.45405,-2.817051511e-08,5.0332081657e-09,-1.3527988511e-07,-3.6120616882e-07,8.6658105922e-08,-9.7041223014e-09,3.1931080572e-07,1.7933867124e-07,-1.9308896778e-09,-4.860037391e-07,-5.7805704854e-07,-4.4054981468e-08,4.4294108666e-06,-3.8877193065e-08,-1.1625372814e-07,0.23920662357,0.028441751468,0.071700479775,0.047108151905
goe479,ok,,3.2129145317,33177926.069,109231.01846,453817.41252,14993298.096,62444.27849,2825432.6305,15305969.307,-140590.52783,-719180.49848,1248380.1037,-10788023.371,-201842.19701,-952057.74256,471034.96899,-3687155.618,26051.403161,12372.357819,111050.2578,-76576.762804,174133.2207,-262628.3684,-2.9760485577e-08,7.7833843979e-09,-1.7952983511e-07,-4.7801060846e-07,9.1274162417e-08,-2.1323747169e-10,4.0725822825e-07,2.2976135703e-07,-3.2933272272e-09,-5.3942545806e-07,-7.6945767709e-07,-5.0225772735e-08,6.0509923333e-06,-6.9914550662e-08,-1.9722922038e-07,0.2412153842,0.026882428693,0.058921992167,0.044485231047
goe480,ok,,3.2235072574,33287311.074,109703.64557,499472.50787,14936726.591,67378.062595,2837235.974,15243279.954,-154398.76826,-979140.04711,1663862.0405,-10771992.923,-222303.81234,-1296157.0489,631831.6923,-3657882.0405,32141.545778,11944.926055,151129.47911,-93973.100131,237057.10518,-354536.57367,-3.4126585034e-08,6.9733948765e-09,-2.1789533668e-07,-5.796625185e-07,9.3122277529e-08,-6.5664037996e-09,5.555669776e-07,2.8751747998e-07,-4.8629036957e-09,-5.0757270626e-07,-6.8863359655e-07,-6.9613277526e-08,5.6069739436e-06,-7.5435307741e-08,-2.1216657609e-07,0.24064382448,0.03562390297,0.055682576269,0.060947722801
goe481,ok,,3.3243580151,34328739.021,88179.729767,627753.49502,14820334.444,75211.20717,3026813.3784,15224084.95,2912.7898394,-1625503.706,2697120.668,-10703509.148,-13584.174771,-2150074.4233,1048658.052,-3573292.2823,27772.229056,14756.239009,233539.20914,-151436.56252,389971.51664,-607418.73934,-4.4664136913e-08,-1.2431331816e-09,-2.844931842e-07,-7.5449044922e-07,8.1230351623e-08,-5.4243329447e-08,1.1597906722e-06,4.0153153928e-07,-1.5699109418e-09,-5.667315079e-07,-4.8040278107e-07,-1.1702246838e-07,5.027124992e-06,-2.4479141474e-08,-7.3651635022e-08,0.23321097549,0.055456027089,0.049974231217,0.10227002806
goe481a,ok,,3.2832428161,33904165.936,203971.46557,763147.34781,15098955.31,120646.82238,2978795.047,15310932.795,45044.290455,-946516.27397,1759584.991,-10783792.528,11930.4976,-1257093.7918,650408.08836,-3631010.9902,58068.078958,19244.127013,93580.515828,-140339.18502,226144.06663,-402237.59758,-2.8363701878e-08,3.8803625151e-09,-1.1768221747e-07,-3.167050264e-07,8.0772165004e-08,-2.5763825152e-08,2.9219123583e-07,1.6235653152e-07,-9.2712811545e-11,-4.4598929254e-07,-4.2434612922e-07,-4.4670957779e-08,3.128777824e-06,-2.9847556428e-09,-2.8760310792e-08,0.23732726096,0.037386436548,0.090969089629,0.0595986746
goe482,ok,,3.2893608469,33967343.331,171502.82557,850450.62275,14560560.896,125507.66624,2942019.143,14411915.812,-7241.9298776,-1438156.5228,2752706.4314,-10461760.749,-127582.99187,-1918768.1832,967678.80228,-3322085.8391,3838.1739527,39428.532742,182142.95807,-176468.25168,318903.58913,-582003.74261,-3.7936555791e-08,3.3519284679e-10,-1.849558773e-07,-5.0534043713e-07,8.8305510328e-08,4.7942459855e-09,5.6419987777e-07,2.5027068966e-07,-4.0714452288e-09,-7.2769971056e-08,-3.136856888e-07,-6.5309244524e-08,2.9793271604e-06,-3.1871956145e-08,-1.3134693061e-07,0.23521406327,0.0595634972,0.012480255652,0.096761873221
goe483,ok,,3.1692677802,32727211.093,25045.606976,218949.07925,14841806.777,20452.492637,2716289.7118,15487766.193,-259246.13813,-1081605.5238,1734346.2623,-10716944.046,-348669.37344,-1430877.3989,685254.86775,-3696079.6759,31747.097627,-1535.5793729,223867.55556,-59015.425107,263042.18154,-354090.78754,-6.6473532986e-08,2.0635645008e-08,-7.7926143161e-07,-2.0638550251e-06,1.3241129364e-07,-3.5961182516e-08,2.6598908131e-06,9.9727010681e-07,-2.6040291788e-08,-1.8148488739e-06,-1.9915144064e-06,-2.1797576319e-07,1.847300941e-05,-3.8330865928e-07,-1.0233330687e-06,0.24217605995,0.037158712776,0.045453991617,0.066618579904
goe490,ok,,3.1922360064,32964390.795,69501.30188,304945.58627,15004167.0,39257.428658,2783073.8511,15395970.962,-184032.95502,-704061.26843,1163678.6779,-10864511.46,-248877.24213,-931190.22882,449056.39753,-3747560.2992,24137.341962,5976.9446256,121733.11762,-55263.260247,173920.27262,-241702.55548,-3.2991056562e-08,1.3114562606e-08,-2.7269569545e-07,-7.2271996858e-07,9.7596772101e-08,3.1940845223e-09,6.1658062347e-07,3.4496738706e-07,-5.8356263777e-09,-9.1501857176e-07,-1.245542869e-06,-7.2262099664e-08,9.6304398868e-06,-1.3130920956e-07,-3.5369560859e-07,0.24363748104,0.024994066025,0.063594981982,0.042853156045
goe484,ok,,3.1800075158,32838114.184,35249.067879,220759.16791,14920547.378,24191.566781,2749301.0367,15438206.093,14565.619431,-916320.62045,1560602.1873,-10799756.378,5112.7545348,-1214293.4367,613808.14912,-3715683.5328,12900.70141,8791.5511546,125894.55385,-52755.381408,226970.66824,-366818.44736,-4.7839465851e-08,2.787152264e-08,-5.2839538904e-07,-1.4051530127e-06,9.2048187832e-08,-1.1828773697e-07,1.6106285663e-06,7.2909434821e-07,-2.0315029967e-09,-2.1867573236e-06,-2.3410298974e-06,-2.0066940855e-07,1.5605348495e-05,-2.9644268882e-08,-1.0111939996e-07,0.24361637652,0.033397111246,0.077081157332,0.056773155661
goe488,ok,,3.1741752872,32777888.103,45847.078519,202268.23828,15001833.002,25284.176665,2745895.6869,15442211.559,-134270.95621,-574858.25702,942378.5072,-10850376.613,-178614.06588,-759948.22808,368160.03852,-3765959.5205,19048.595594,3833.2654335,96357.239947,-36699.491059,143913.07054,-200465.58046,-3.3104171133e-08,2.0820871359e-08,-3.3906345144e-07,-8.9682874087e-07,9.7821828526e-08,-1.6083909675e-08,7.5581440262e-07,4.3090840405e-07,-5.3096416279e-09,-1.7875188908e-06,-2.1412293052e-06,-9.1829928941e-08,1.4959477114e-05,-1.4787061344e-07,-3.9291151191e-07,0.24411723432,0.020252424864,0.081952518938,0.034651882263
goe491,ok,,3.1631237085,32663764.788,24248.01827,114730.69198,14992960.278,13433.114904,2723494.5177,15466011.325,-257478.32969,-525077.74995,823973.35567,-10889154.999,-340206.72742,-694016.22995,321034.48835,-3791148.6389,17814.863113,-882.63092539,116902.69831,-23027.25402,131616.13768,-151752.55055,-3.9988343147e-08,4.1548548506e-08,-6.2386682233e-07,-1.6489250352e-06,1.1951693598e-07,5.3181564961e-08,1.2860615024e-06,7.2674876461e-07,-1.5871582219e-08,-3.0652738595e-06,-3.7537189399e-06,-1.0284114567e-07,2.8154839396e-05,-5.0085941298e-07,-1.3235199337e-06,0.24555769441,0.017790083353,0.074326816546,0.031184442807
goe492,ok,,3.157400335,32604662.791,34469.472808,176585.88315,14908023.132,20507.675355,2701696.091,15387563.255,27575.883095,-614497.27251,1041638.3434,-10843458.956,30599.596167,-812996.55533,411537.82793,-3759461.6192,10512.108028,7023.3126818,75485.102803,-33181.725921,154920.36344,-252335.54053,-3.6160781622e-08,2.2776941948e-08,-4.1158745802e-07,-1.0914974712e-06,9.0785802345e-08,-9.9792529248e-08,1.1022939181e-06,5.8071763842e-07,1.5432391286e-10,-2.5330149445e-06,-2.903632929e-06,-1.691008621e-07,1.8437484796e-05,5.5986339791e-09,2.7535475956e-09,0.24544216723,0.022397935702,0.08731168975,0.037995490235
goe493,ok,,3.2256795582,33309743.177,175731.29097,682449.90776,14917301.827,99895.618264,2842768.2288,15160639.432,103508.92988,-550033.46225,1048177.1814,-10818156.839,102269.48965,-730108.17929,388160.48924,-3660067.0937,42849.978775,23288.45053,41850.13153,-101345.55424,132840.79499,-254380.46182,-2.5230766717e-08,2.9119103995e-09,-8.2446961849e-08,-2.2250007888e-07,8.468094227e-08,-2.3796148716e-08,2.0118796125e-07,1.1806705823e-07,5.2012430987e-10,-5.0090427301e-07,-5.5970222757e-07,-3.5617960519e-08,3.7823489302e-06,1.3109662091e-08,1.693443517e-08,0.24179759058,0.022635893232,0.088024554547,0.035355020157
goe494,ok,,3.1554828663,32584862.192,20000.252898,180836.38541,14784267.954,16729.807768,2688452.2872,15389487.331,71623.360429,-912589.41248,1561992.485,-10690749.453,78335.0301,-1211453.1909,618460.07501,-3673245.1178,7527.2872372,9510.7303495,137698.49807,-45331.98083,226873.77321,-374204.38325,-5.8212004592e-08,4.3836412092e-08,-7.4958032017e-07,-1.9967277956e-06,8.8840530507e-08,-2.3928701564e-07,2.8710674929e-06,1.054277115e-06,1.4568138103e-09,-3.995554503e-06,-3.5703849815e-06,-3.0466590653e-07,2.2528447401e-05,3.1375724045e-08,5.0762081211e-08,0.24340216489,0.033611603397,0.079912100529,0.057422075946
goe495,ok,,3.1728822286,32764535.43,37588.972278,237078.10837,14842569.165,25871.51383,2729873.3503,15277928.788,40242.896449,-895871.3596,1555494.3744,-10727239.951,33297.854095,-1188308.2781,606237.43934,-3664397.3907,2987.0860548,12403.676308,117946.46419,-53193.776529,215976.18782,-366248.37772,-4.5972147446e-08,1.8693370622e-08,-4.908100374e-07,-1.3091362356e-06,9.1112816275e-08,-6.4746064275e-08,1.4945416667e-06,6.7799417792e-07,-1.0079905567e-09,-1.173354065e-06,-1.9732296011e-06,-1.8715428703e-07,1.4572239899e-05,-1.0885681536e-08,-5.8781702172e-08,0.24329097097,0.033499424437,0.04410517342,0.056178285278
goe496,ok,,3.1986458963,33030582.053,72911.494258,371896.68357,14847067.645,46401.722515,2785252.4423,15111938.053,88088.829032,-867073.89201,1542728.5881,-10690782.615,80652.413581,-1150550.0952,589334.91034,-3608558.7329,-7208.1443356,21182.958968,94994.051978,-69268.074377,202903.68047,-364461.25344,-3.5180488693e-08,3.2314610231e-09,-2.665359234e-07,-7.1598991331e-07,8.6740803025e-08,-2.1553106172e-08,7.5259532896e-07,3.7563043262e-07,4.1761761695e-10,-2.9175997253e-07,-9.5569588182e-07,-1.0908128809e-07,8.1160672019e-06,1.2818006657e-08,-9.7465851214e-11,0.24158601448,0.033222072689,0.021272655562,0.054872850006
goe501,ok,,3.2337469739,33393050.754,116984.18758,562424.28533,14779934.167,76668.654322,2851652.1398,14885940.542,121910.58793,-1070492.2366,1971266.673,-10627461.079,93440.110571,-1424501.2181,731739.25046,-3508775.8092,-4298.2050594,31596.518235,109837.26652,-108510.4244,246215.05551,-456447.25919,-3.4798136568e-08,2.911410697e-09,-2.0616907268e-07,-5.590277033e-07,8.4899540786e-08,-2.1742653793e-08,5.9148675393e-07,2.8983811888e-07,5.0350968602e-11,-2.5872595726e-07,-6.0363846678e-07,-8.3661156585e-08,4.8983298927e-06,8.1018811561e-09,-2.035908639e-08,0.23961503229,0.042485992111,0.030266845915,0.069194597372
goe498,ok,,3.2645921989,33711571.706,177212.10252,735160.57871,14861143.828,110632.12345,2924295.8135,14918216.987,101165.32711,-910506.25251,1754455.3324,-10612074.361,52650.766023,-1210621.5591,632968.86847,-3503600.6947,-847.18545316,34667.170144,85503.687728,-124673.199,204722.46879,-393835.14996,-2.9076677014e-08,2.9390920449e-10,-1.2859933825e-07,-3.5104910378e-07,8.2474726469e-08,-1.002608662e-08,3.3316624598e-07,1.7723073652e-07,-2.641496615e-10,-1.5758347188e-07,-3.768719658e-07,-4.8626934892e-08,3.3972946403e-06,-2.2325684638e-10,-3.8169220233e-08,0.23684108138,0.037837890283,0.027925698374,0.05904109094
goe499,ok,,3.1745552469,32781811.731,36169.966061,275714.99208,14784307.246,28263.600704,2724135.818,15283475.234,147361.59934,-1042424.6148,1819531.8901,-10706851.147,170115.44113,-1383318.7882,713274.37916,-3646518.024,2349.934788,17265.705816,131046.28442,-64809.668173,255285.68751,-445793.59501,-5.0115321348e-08,2.3518510636e-08,-5.027340968e-07,-1.3412667212e-06,8.2811224994e-08,-1.4498185116e-07,1.8263345903e-06,7.2431956902e-07,4.8356591258e-09,-1.8659425978e-06,-2.031616157e-06,-2.2155806319e-07,1.3339027232e-05,7.5843734035e-08,1.6900418945e-07,0.24303677372,0.039070833593,0.067491080433,0.066058460146
goe500,ok,,3.2037720574,33083516.978,74275.704876,408044.63532,14798506.674,50049.380026,2788913.3588,15064112.371,97358.333655,-1044763.6506,1855546.8717,-10683774.596,87041.510171,-1387916.1615,708164.92129,-3582264.284,192.21751833,22971.462828,119803.67314,-84243.565601,247004.34052,-437266.53365,-3.943511648e-08,7.9352412216e-09,-2.9760814928e-07,-7.9941214359e-07,8.6958756783e-08,-4.0581696431e-08,8.9631758529e-07,4.1947958428e-07,2.6669230809e-10,-5.3628045725e-07,-9.9382722188e-07,-1.2185673721e-07,7.5203282794e-06,1.0800693238e-08,-7.3685861706e-09,0.24169818374,0.039920951062,0.039832608973,0.066574620441
goe497,ok,,3.2241346883,33293790.192,115229.23979,529807.3948,14819976.337,72326.333122,2836685.6177,14957298.208,134146.73918,-885404.08749,1627983.1349,-10646343.135,117771.56941,-1176565.8141,607283.21593,-3545940.6071,-9416.8697332,29745.398211,83837.418165,-91973.46567,203114.81873,-382509.83666,-3.1339088928e-08,5.7417630109e-10,-1.7840806256e-07,-4.84016183e-07,8.4368355983e-08,-1.8499243347e-08,4.9326828901e-07,2.5406809955e-07,6.8088679345e-10,-2.00341968e-07,-6.0534892746e-07,-7.565199867e-08,5.198106619e-06,1.7041905409e-08,5.8290846355e-09,0.23990531083,0.035108265287,0.023085252671,0.056838929956
goe502,ok,,3.2705913405,33773521.405,177928.02344,755891.41412,14801269.275,114101.9974,2931807.8156,14800311.743,218451.99299,-978823.88403,1859423.9193,-10598691.9,190269.20831,-1303915.2866,674161.96369,-3463566.9475,-7116.0494807,40829.956694,78326.994961,-129885.63689,218774.70524,-434211.39412,-2.9302286616e-08,-1.4382888916e-09,-1.2612203432e-07,-3.4677996391e-07,8.0299965482e-08,-2.0660334197e-08,3.5976745528e-07,1.844525148e-07,1.1808518569e-09,-1.7774530809e-07,-3.8292491712e-07,-5.8326159233e-08,3.2879541979e-06,2.2244286871e-08,1.4584656165e-08,0.23711530456,0.039962994378,0.031625871344,0.064012712215
goe503,ok,,3.267392859,33740492.516,207005.89402,821933.77223,14871430.422,125517.39999,2921922.2663,14999099.198,-288863.35941,-1142195.4572,2049724.397,-10783129.406,-427194.76782,-1517436.1158,740561.036,-3584382.5149,103917.13018,7074.3223388,189473.79309,-156716.51033,277844.83127,-409496.95214,-3.2066218702e-08,8.6417960319e-09,-1.4964120562e-07,-4.0108494514e-07,9.2457245666e-08,-7.0628791524e-09,3.4663185528e-07,1.8869891423e-07,-5.6039483912e-09,-4.8289660334e-07,-4.3467483187e-07,-3.9054698571e-08,3.003238742e-06,-7.1047272441e-08,-2.0668669106e-07,0.2395594117,0.044159380662,0.099962443096,0.0717548371
goe505,ok,,3.2523966937,33585635.717,180358.93333,705847.01641,14944695.223,105979.24176,2899586.9275,15130931.761,-200849.7779,-1005979.0559,1771152.2596,-10808364.141,-307462.58887,-1336950.9042,653084.02493,-3626780.8618,86972.403173,8855.4913712,156028.85489,-131657.42506,245989.25971,-365112.75887,-3.0824685003e-08,8.9454287495e-09,-1.4992770243e-07,-4.022545544e-07,9.0671665793e-08,-1.4008687935e-08,3.4681135198e-07,1.9260491233e-07,-4.2005528068e-09,-5.9700069038e-07,-5.3922427635e-07,-4.2673804672e-08,3.5581666415e-06,-6.0658641241e-08,-1.8082945502e-07,0.24045756573,0.038036968714,0.10767440771,0.062550525508
